"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "threshold" "external_gene_name"
"17878" "ENSDARG00000081583" 19.5904349387948 -0.274513069135984 0.518285719611303 0.474486285578904 0.594384742274035 FALSE "dre-mir-103"
"17879" "ENSDARG00000030532" 3063.01307021847 -0.274530308177173 0.142760440463733 0.0498212708228457 0.0938643451452525 FALSE "arhgef12a"
"17881" "ENSDARG00000056036" 5.99332765961209 -0.274643962968937 0.678140685911415 0.44700846996011 0.56912722223431 FALSE "stxbp1b"
"17882" "ENSDARG00000078172" 794.2447941392 -0.274657344975573 0.166327241470179 0.0898797090628166 0.155928487435818 FALSE "CU984600.1"
"17884" "ENSDARG00000076571" 610.22543744657 -0.274889111329851 0.207927282323814 0.167867782773493 0.262724415408116 FALSE "sp5a"
"17887" "ENSDARG00000071375" 150.696017238433 -0.274976525038812 0.254648621190924 0.249821868963581 0.362021467309387 FALSE "celf5a"
"17888" "ENSDARG00000042032" 6.48885919381512 -0.275104847617628 0.670031343106929 0.451975197768942 0.574078558773107 FALSE "pou3f3a"
"17889" "ENSDARG00000012632" 83.0683427510047 -0.27524557591473 0.339327147286021 0.362682627145255 0.485698710184804 FALSE "zgc:92749"
"17890" "ENSDARG00000074266" 504.703656744675 -0.275274201832848 0.249575817365476 0.241025309036173 0.351962776631775 FALSE "si:ch1073-314i13.4"
"17892" "ENSDARG00000026281" 986.632691679531 -0.275387666050567 0.162180238803293 0.0814737066299863 0.143447794325264 FALSE "lyrm1"
"17893" "ENSDARG00000036293" 143.775224894397 -0.27544603611726 0.260209967327738 0.257687417842357 0.3712248211786 FALSE "gnb1l"
"17895" "ENSDARG00000094437" 167.283386306659 -0.275613385814775 0.251092702466947 0.243045429484302 0.354464180950278 FALSE "BX571803.2"
"17897" "ENSDARG00000055115" 751.538488879442 -0.275760020978826 0.165894098012986 0.0879152783628495 0.15307659928433 FALSE "dtnbp1a"
"17899" "ENSDARG00000044179" 3625.28056873953 -0.275892914021668 0.145482507259865 0.0515656650181145 0.0967100639224483 FALSE "rbms2a"
"17900" "ENSDARG00000086027" 25.918163269162 -0.275905374671234 0.483810495937959 0.462525201881912 0.583544869335549 FALSE "si:ch211-168d23.3"
"17901" "ENSDARG00000009782" 1024.2276743088 -0.276162388578042 0.195359103381254 0.142358399582254 0.229812938930448 FALSE "myh11a"
"17903" "ENSDARG00000013533" 6.05395559831676 -0.276324547328224 0.683366715839755 0.440686206798632 0.563174727527417 FALSE "hoxb4a"
"17905" "ENSDARG00000056091" 739.30359828916 -0.276408145928016 0.172253295242526 0.100592600469678 0.171600964228177 FALSE "cttnbp2nlb"
"17906" "ENSDARG00000033544" 217.750345704302 -0.276408540996283 0.280719988507043 0.286771917385524 0.404127495462851 FALSE "adamts15b"
"17908" "ENSDARG00000091705" 3.13865927302432 -0.276618109254791 0.746029602821685 0.364505042025071 0.48762056360937 FALSE "taar14d"
"17909" "ENSDARG00000026035" 2083.36696380316 -0.276791789784047 0.161122672836794 0.0781035310604485 0.138376095425142 FALSE "ube2b"
"17910" "ENSDARG00000080000" 211.60124766586 -0.276821450859547 0.247784929933299 0.235428648158253 0.345136678560267 FALSE "SLC25A1"
"17911" "ENSDARG00000045465" 1227.93809645786 -0.276869589008533 0.191307034604752 0.135053102917103 0.220046225748279 FALSE "lancl2"
"17912" "ENSDARG00000093867" 5.55482995013216 -0.27691009101739 0.743702161905478 0.365742537493857 0.488810785964007 FALSE "BX004840.1"
"17913" "ENSDARG00000041925" 3.9035103700935 -0.276920419979571 0.750118889137414 0.356756356701954 0.479570996484858 FALSE "cryba2b"
"17914" "ENSDARG00000027740" 5.93969988635105 -0.277018051208609 0.676871923494885 0.445294198511946 0.567466339200579 FALSE "adcyap1b"
"17915" "ENSDARG00000037633" 210.754492880124 -0.277094372710398 0.230640852514778 0.205188612981784 0.309243337394494 FALSE "leng1"
"17916" "ENSDARG00000062293" 2.64312773882129 -0.277100203070602 0.760043271384408 0.3356303958644 0.457247251511662 FALSE "qpctlb"
"17917" "ENSDARG00000082167" 2.64312773882129 -0.277100203070602 0.760043271384408 0.3356303958644 0.457247251511662 FALSE "dre-mir-142a"
"17918" "ENSDARG00000013117" 1077.10444026242 -0.277100498945084 0.1742550151243 0.101470180803984 0.17288506383661 FALSE "hiat1a"
"17919" "ENSDARG00000055433" 459.651396861591 -0.277122277611119 0.201934167292431 0.153227064942701 0.244156599799678 FALSE "vps26bl"
"17920" "ENSDARG00000053831" 27.3313224559062 -0.277204720737412 0.477999055155682 0.457951461053987 0.579304937968133 FALSE "vtnb"
"17921" "ENSDARG00000039222" 46.0435217980348 -0.277219079844706 0.397827627489513 0.411872403918204 0.535192586034366 FALSE "mpl"
"17922" "ENSDARG00000089848" 3.19228704628536 -0.277348510776586 0.746184967531033 0.362784013589556 0.485787508431151 FALSE "BX469912.6"
"17925" "ENSDARG00000094282" 246.177019725493 -0.277584031141101 0.216321114006931 0.179280823041938 0.277468359993103 FALSE "dnah11"
"17926" "ENSDARG00000075501" 17.0929574680097 -0.277600505131165 0.536647672894254 0.473647574922184 0.593522005276195 FALSE "cdnf"
"17927" "ENSDARG00000038784" 457.748661647747 -0.277691401542461 0.191166655933499 0.132591815432298 0.216660502184565 FALSE "faim2a"
"17930" "ENSDARG00000045137" 27.4331200420365 -0.27785271677133 0.45930417922742 0.448623909443949 0.570827641012419 FALSE "CABZ01084564.1"
"17931" "ENSDARG00000060697" 3646.60765331409 -0.27789182057347 0.148839451486101 0.0554089624783221 0.102969809028589 FALSE "kmt2bb"
"17933" "ENSDARG00000069703" 26.5026849123351 -0.278166805804816 0.467839096675033 0.451919361659907 0.574060289850232 FALSE "efhb"
"17935" "ENSDARG00000060637" 590.864370745971 -0.278345047109773 0.180500997072758 0.111471836911182 0.187287562446407 FALSE "clstn2"
"17936" "ENSDARG00000057519" 163.887825729471 -0.278489884338884 0.251147462013711 0.238149985070867 0.348568098812861 FALSE "pcdh1g9"
"17938" "ENSDARG00000029764" 1040.40762662598 -0.278539236075819 0.180814527686318 0.111574481041246 0.187425909837421 FALSE "mef2ca"
"17939" "ENSDARG00000037677" 355.459292912767 -0.278628014186715 0.21846948259322 0.181338011937464 0.280062480003395 FALSE "fgf24"
"17940" "ENSDARG00000006840" 1554.919372396 -0.278974022575884 0.168284281576653 0.0884538182578257 0.153878864662207 FALSE "gnmt"
"17941" "ENSDARG00000069560" 93.518582185192 -0.279005467827654 0.308581157827657 0.320212373067108 0.440538550409283 FALSE "kcnh3"
"17942" "ENSDARG00000043746" 498.898367254825 -0.279188887960796 0.196450013751112 0.141032473016735 0.228151183058496 FALSE "nrxn3a"
"17944" "ENSDARG00000057265" 3.64119097267097 -0.279332605804174 0.737555693162512 0.377251704542316 0.500496894377663 FALSE "pimr52"
"17946" "ENSDARG00000022098" 13.5845351885213 -0.279428881669835 0.574156510135217 0.47315661807055 0.593094625755794 FALSE "opn4a"
"17949" "ENSDARG00000090421" 2163.66699227914 -0.279663348993182 0.159707811088714 0.0726215567129063 0.129893397241031 FALSE "SH2B2"
"17950" "ENSDARG00000063018" 10.3035055769307 -0.279735250946287 0.612574352870114 0.468597950051561 0.588917375422802 FALSE "fam78ba"
"17951" "ENSDARG00000067676" 855.260559106367 -0.279741825828346 0.164469772313115 0.0808290767312564 0.142500082994784 FALSE "plcl1"
"17952" "ENSDARG00000002831" 306.197196816758 -0.279888107473177 0.210644775100212 0.165043383130011 0.25931291080284 FALSE "col4a4"
"17953" "ENSDARG00000012389" 2469.10102808307 -0.279900753591429 0.153367052210581 0.0618553549038038 0.113239987095687 FALSE "adar"
"17956" "ENSDARG00000079903" 19.0155744221508 -0.280654105927016 0.5421301674956 0.468960568589815 0.589194868143893 FALSE "si:ch73-343l4.2"
"17957" "ENSDARG00000061989" 306.197036464205 -0.280835778819554 0.211498837770308 0.165314201694277 0.259622785457382 FALSE "mpnd"
"17958" "ENSDARG00000071406" 528.869862557075 -0.280878745703407 0.178810301775914 0.105179261357066 0.178250627290379 FALSE "tepsin"
"17961" "ENSDARG00000093385" 17.6887443832912 -0.281093450210839 0.526855606831271 0.466472712660243 0.586982954500224 FALSE "CU469314.1"
"17962" "ENSDARG00000071429" 95.3242824662818 -0.281099715941648 0.302964355093947 0.309477826230292 0.429194023296331 FALSE "tdo2a"
"17964" "ENSDARG00000092003" 156.226802149263 -0.281320826176647 0.267645264344252 0.259256753861022 0.372923101100427 FALSE "ccs"
"17965" "ENSDARG00000059575" 428.06696454365 -0.28134829705204 0.208345435072646 0.158852280256817 0.25121226483231 FALSE "uhmk1"
"17967" "ENSDARG00000041589" 132.912634482323 -0.28150497036062 0.341860461077093 0.354268895971991 0.476804027783335 FALSE "adprhl1"
"17968" "ENSDARG00000096121" 42.9287593689257 -0.281563771096961 0.424766719825151 0.422963557948303 0.546255480030505 FALSE "CR381686.4"
"17969" "ENSDARG00000004034" 6731.55572182459 -0.281600915735089 0.147441484382636 0.0505736592473726 0.0950813630311213 FALSE "arhgdig"
"17970" "ENSDARG00000030239" 118.414287829877 -0.281800838259225 0.290121851283484 0.291016726114519 0.408840490144247 FALSE "dennd6aa"
"17971" "ENSDARG00000016771" 17.1621277772099 -0.281805764337811 0.531762312867856 0.466367453033628 0.586982954500224 FALSE "tfa"
"17972" "ENSDARG00000057598" 14.4458000090225 -0.281835156339537 0.55854412221871 0.469555626795682 0.589648267834603 FALSE "s100b"
"17973" "ENSDARG00000002967" 568.513490955933 -0.281843330794424 0.174617538878016 0.0964502426762599 0.16555418761802 FALSE "pdap1b"
"17976" "ENSDARG00000053345" 76.2012644350894 -0.281906532585531 0.328031891703395 0.338616365400303 0.460324799867095 FALSE "si:dkey-56i24.1"
"17978" "ENSDARG00000093469" 233.773847669995 -0.282160655335812 0.220559486478604 0.17988425406943 0.278213881224089 FALSE "znf653"
"17979" "ENSDARG00000094159" 135.200773650595 -0.282235416821423 0.28002267048028 0.276253230343738 0.392439130165179 FALSE "BX072561.2"
"17980" "ENSDARG00000079878" 3.79353192195859 -0.282238881930036 0.743219020042645 0.364187964302329 0.487314075427875 FALSE "tmem151bb"
"17981" "ENSDARG00000042521" 1962.1101756239 -0.282297232198835 0.151339106681664 0.0565004614792678 0.104706569930552 FALSE "si:dkey-251i10.1"
"17982" "ENSDARG00000071581" 290.973188662496 -0.282357214141371 0.220551324720829 0.179535389047022 0.277767381881095 FALSE "zgc:174564"
"17983" "ENSDARG00000083857" 58.4403646807723 -0.282559930238203 0.377804727141164 0.386523633261319 0.50983641634626 FALSE "CABZ01052423.1"
"17987" "ENSDARG00000095963" 111.223268239108 -0.283072226910246 0.342012414282698 0.352190986489 0.474608755548378 FALSE "asgrl2"
"17988" "ENSDARG00000093588" 21.499113502576 -0.283239356768777 0.511086896263049 0.460045178411657 0.58115718615588 FALSE "si:dkey-234l24.8"
"17989" "ENSDARG00000042529" 64.3503360971594 -0.283249308776749 0.365430192731125 0.375051047983063 0.498239190176358 FALSE "gnat2"
"17991" "ENSDARG00000070795" 774.056091290604 -0.283416816240942 0.170623412112737 0.0875515935651302 0.152529656999208 FALSE "eaf1"
"17992" "ENSDARG00000042874" 2240.22242746985 -0.283579291593685 0.145967998101376 0.0473363019963762 0.0898672668718645 FALSE "phlda2"
"17993" "ENSDARG00000093230" 53.5402812575822 -0.283592748331545 0.365358548062741 0.374203809778677 0.497399957740558 FALSE "si:ch211-139n6.3"
"17995" "ENSDARG00000075694" 28.3464704307469 -0.283689549429056 0.457109308711952 0.438316276354338 0.56087068173648 FALSE "adora1b"
"17996" "ENSDARG00000074818" 21.3495076120673 -0.283739799409582 0.503120381451952 0.456601925639075 0.578205172568831 FALSE "si:cabz01036022.1"
"17997" "ENSDARG00000031483" 20.5954983380882 -0.283791652688518 0.516230668738378 0.459664727009379 0.580756041601076 FALSE "col9a1b"
"17998" "ENSDARG00000043848" 3786.08735939226 -0.283795814790463 0.17250964456679 0.0904346792782511 0.156802886688977 FALSE "sod1"
"17999" "ENSDARG00000088356" 17.6576593114129 -0.283906296055114 0.527188632085762 0.462350533905669 0.583457387351253 FALSE "tmem117"
"18000" "ENSDARG00000063539" 353.857345915553 -0.283920539516654 0.232978375510692 0.198830630163518 0.301770615575591 FALSE "slc25a15a"
"18002" "ENSDARG00000026864" 6.4422315859977 -0.284006482758436 0.671932762230839 0.43979472936483 0.562320866919845 FALSE "si:ch211-226m16.3"
"18003" "ENSDARG00000092027" 101.44016066469 -0.284099843890103 0.29571606458095 0.294671506751146 0.412718924019545 FALSE "si:dkey-20i20.9"
"18004" "ENSDARG00000070157" 109.759190868853 -0.284137429945813 0.330936469417374 0.337603715294324 0.459218647603718 FALSE "tgm2a"
"18007" "ENSDARG00000003910" 2004.29972843255 -0.284409064801506 0.154486494550318 0.0597955020080735 0.109970519197717 FALSE "med13b"
"18008" "ENSDARG00000011055" 1902.92739363231 -0.284530049321021 0.152461581319316 0.0563565444380737 0.104492382601508 FALSE "fbxo9"
"18011" "ENSDARG00000095778" 34.9225299848154 -0.284744855806505 0.439695572568991 0.427303498086681 0.550506109592938 FALSE "AL928725.1"
"18012" "ENSDARG00000079730" 235.683632832644 -0.284751561187711 0.228231759238932 0.188984990863819 0.28990957031045 FALSE "fuz"
"18013" "ENSDARG00000094922" 3.23037228360727 -0.284772515257651 0.748246517695539 0.353262364054952 0.475867306902875 FALSE "ungb"
"18014" "ENSDARG00000053450" 26.0409613516232 -0.284880874194605 0.472071297544705 0.443510792768631 0.565740267457872 FALSE "ftr06"
"18016" "ENSDARG00000077130" 1649.08548762958 -0.285100914803901 0.163395396662308 0.0731976218139506 0.130805505605587 FALSE "bcl10"
"18017" "ENSDARG00000070513" 454.110812545073 -0.285116620107877 0.185014947354422 0.111194809435217 0.186890141205608 FALSE "brpf3a"
"18018" "ENSDARG00000095610" 3.16120197440708 -0.285187275135037 0.749464810117493 0.352176370706092 0.474608755548378 FALSE "BX248510.2"
"18019" "ENSDARG00000092513" 45.3979487671387 -0.285293076551724 0.419171970587435 0.413519641121138 0.536648696855583 FALSE "pku300"
"18020" "ENSDARG00000084772" 13.9728111762022 -0.285452023321091 0.563202299830406 0.464424815207525 0.585239581246494 FALSE "CR678095.1"
"18021" "ENSDARG00000068050" 1575.77557180627 -0.285482846780997 0.150188734067003 0.0520738712293297 0.0975245122346841 FALSE "agbl4"
"18022" "ENSDARG00000094449" 13.1002689264266 -0.2855713381852 0.580731241160464 0.464776224481982 0.585531366362405 FALSE "BX511231.1"
"18023" "ENSDARG00000077828" 248.948666603633 -0.28564771136645 0.233583576284845 0.197343937141567 0.299925100252962 FALSE "slc29a3"
"18024" "ENSDARG00000040427" 85.6404606485478 -0.285726245795874 0.312173740817764 0.311862193343533 0.43181758581392 FALSE "acot19"
"18027" "ENSDARG00000008784" 1029.25361600798 -0.285900113152003 0.173048253393244 0.0889358813292755 0.154576300418096 FALSE "prpf4ba"
"18028" "ENSDARG00000079029" 3.87396750326711 -0.285976859703054 0.745345218571398 0.358420583272321 0.481317570661502 FALSE "dhx32b"
"18029" "ENSDARG00000090145" 26.5209503498871 -0.286008353385772 0.471041395544312 0.441322402777819 0.563750240726527 FALSE "tmem240b"
"18030" "ENSDARG00000039265" 246.68985923002 -0.286071648879015 0.230098226766314 0.190604659875276 0.291731723285009 FALSE "arhgap4a"
"18031" "ENSDARG00000086420" 28.6270674228874 -0.28610016019716 0.485547025805292 0.446500929051237 0.568637862421009 FALSE "CABZ01046949.1"
"18034" "ENSDARG00000021336" 2.77292598672614 -0.286184759841149 0.763846322743532 0.320825472472664 0.4411409974222 FALSE "pax4"
"18035" "ENSDARG00000095853" 2.77292598672614 -0.286184759841149 0.763846322743532 0.320825472472664 0.4411409974222 FALSE "si:ch211-57m13.3"
"18040" "ENSDARG00000071325" 203.992680142329 -0.286547799340019 0.228868838543719 0.187669587160688 0.288226935543395 FALSE "cbarpb"
"18041" "ENSDARG00000029995" 21.4101355507719 -0.286566879394495 0.506975456926732 0.453101996143115 0.575061448342384 FALSE "tnni2b.2"
"18042" "ENSDARG00000063186" 15.816596694614 -0.286570558243853 0.550460746533143 0.462195652761573 0.583288512987529 FALSE "BEND7"
"18043" "ENSDARG00000032578" 511.017633374061 -0.286589958178241 0.179946552494218 0.0992952182367455 0.169732744522813 FALSE "pax2b"
"18045" "ENSDARG00000056639" 1277.68646165934 -0.286614661042105 0.153395469239473 0.0559095357558131 0.103753863439113 FALSE "carmil2"
"18047" "ENSDARG00000013613" 263.38473045218 -0.286767872499007 0.215159889005646 0.163327847682438 0.25707173934537 FALSE "anxa13l"
"18048" "ENSDARG00000093574" 385.426856906877 -0.286811817083595 0.208351356951277 0.151030448540589 0.241142003414347 FALSE "si:ch73-256j6.4"
"18049" "ENSDARG00000093289" 3.27545768637279 -0.286819808028652 0.753548508632731 0.342414181186814 0.464420122617225 FALSE "si:dkey-9i23.14"
"18051" "ENSDARG00000078416" 37.5556130152219 -0.286974765846842 0.418893411341601 0.410755474964193 0.534217430037718 FALSE "zeb2b"
"18052" "ENSDARG00000056806" 21.6215500765462 -0.287048673870675 0.545070998055223 0.461104867488098 0.582221702387386 FALSE "pde5aa"
"18053" "ENSDARG00000060847" 843.983370069666 -0.287127645298503 0.164869645409519 0.0737726274591609 0.131729194373567 FALSE "setd1ba"
"18054" "ENSDARG00000076389" 289.326656986418 -0.287157078691821 0.212408798044642 0.157791683752281 0.249977478973112 FALSE "si:dkey-217f16.6"
"18055" "ENSDARG00000075016" 47.1107431839186 -0.287205148441559 0.392896250804115 0.392024563987964 0.515594489233802 FALSE "apobb.2"
"18057" "ENSDARG00000094110" 164.766858440812 -0.287385407355181 0.245576264581669 0.21450674457167 0.320608348410854 FALSE "AL954145.2"
"18058" "ENSDARG00000055373" 1295.21811892902 -0.287409113233914 0.161814505794736 0.0680550440983771 0.12294643144854 FALSE "sema3fb"
"18059" "ENSDARG00000021573" 34.0826150119699 -0.287418441115504 0.429630052618822 0.417174439242461 0.540257186314043 FALSE "slc16a7"
"18062" "ENSDARG00000060062" 3.67227604454926 -0.287559709108393 0.735363798351739 0.372804895212353 0.49600446864845 FALSE "lrrc74a"
"18063" "ENSDARG00000086692" 3.67227604454926 -0.287559709108393 0.735363798351739 0.372804895212353 0.49600446864845 FALSE "taar14a"
"18064" "ENSDARG00000075952" 398.627298355157 -0.287627485283763 0.201901853070842 0.138366537246594 0.224533511959158 FALSE "mbd2"
"18067" "ENSDARG00000018283" 1537.39728305673 -0.287883799922527 0.162488924756078 0.0689428330723928 0.124317034349353 FALSE "cyba"
"18068" "ENSDARG00000074836" 38.653557964493 -0.287912693678064 0.461914882024372 0.434292509739026 0.557008550231155 FALSE "setmar"
"18069" "ENSDARG00000079805" 19.6397854482251 -0.287995809996178 0.51390073485545 0.453048117613687 0.575061448342384 FALSE "tagln3a"
"18070" "ENSDARG00000058799" 102.361979326203 -0.288016823349412 0.288909041729387 0.278957838025221 0.39530801943129 FALSE "mybpha"
"18071" "ENSDARG00000051852" 68.5828013347823 -0.288071036976503 0.357846240791405 0.359801180178975 0.48281114406999 FALSE "kcnc1a"
"18072" "ENSDARG00000026473" 8.53161326933192 -0.288121941017048 0.643135060438512 0.448145957375677 0.570313296334962 FALSE "six1b"
"18074" "ENSDARG00000023724" 5734.85130915746 -0.288331340527331 0.156174797307199 0.0586306186546502 0.108129727319074 FALSE "cdc42se1"
"18075" "ENSDARG00000054271" 1599.7232131274 -0.288348583725667 0.189890675333101 0.115946469681283 0.193689346849367 FALSE "cdkn1bb"
"18076" "ENSDARG00000036171" 63.3603796276209 -0.28858633039594 0.377620319711751 0.37698641660709 0.500258373934773 FALSE "rnasel3"
"18077" "ENSDARG00000090387" 71.4545666195272 -0.288668290730054 0.331058577407492 0.330472534155525 0.451526288237209 FALSE "onecut2"
"18078" "ENSDARG00000090752" 3757.76012517218 -0.288686800139538 0.149080651515443 0.0473966244789012 0.0899694543343243 FALSE "plk2a"
"18082" "ENSDARG00000094043" 447.152404800461 -0.288952073522386 0.199701702130308 0.132565733366949 0.216641381253282 FALSE "si:ch73-376l24.3"
"18084" "ENSDARG00000090676" 73.7332557334373 -0.289198352954509 0.326586800108731 0.324547446304412 0.445153796874823 FALSE "si:ch211-166i24.1"
"18085" "ENSDARG00000086647" 19.9910949546177 -0.289227014784864 0.530099887173261 0.454208855444098 0.576071630060071 FALSE "chrng"
"18086" "ENSDARG00000002295" 57.5764388991856 -0.289264727174869 0.358829704576745 0.358346644668812 0.4812416125578 FALSE "si:dkey-21p1.3"
"18087" "ENSDARG00000056798" 298.432009775423 -0.289475544815186 0.27954256984519 0.263106541887022 0.3773046438151 FALSE "zgc:123297"
"18088" "ENSDARG00000059978" 32.7794464305267 -0.289597183016907 0.435434884833475 0.416979957556003 0.540115783053369 FALSE "cplx4a"
"18089" "ENSDARG00000013312" 1317.57519743794 -0.289678936269034 0.156564467860274 0.0577010294643281 0.106635444923834 FALSE "cadps2"
"18091" "ENSDARG00000083181" 2.68121297614319 -0.289878947066666 0.763367669537945 0.321777102517457 0.442117411002533 FALSE "dre-mir-27c"
"18092" "ENSDARG00000020890" 125.320644236842 -0.289916781857008 0.273528960678069 0.253831942199882 0.366645094388188 FALSE "tmod4"
"18093" "ENSDARG00000011239" 33.5940836432105 -0.29001563651691 0.431527137460645 0.414194596970325 0.53725114160015 FALSE "ppp1r14aa"
"18094" "ENSDARG00000089060" 8.26885826572503 -0.29009393102039 0.662333384776205 0.436868621257495 0.559380065783776 FALSE "kcnj1a.5"
"18095" "ENSDARG00000024306" 872.713912167259 -0.290135333734146 0.169352574114135 0.07834188551754 0.138745137360401 FALSE "zbed4"
"18096" "ENSDARG00000015662" 2.73484074940423 -0.290135892588017 0.763370304963033 0.320492551805936 0.44083642269413 FALSE "pla2g12b"
"18097" "ENSDARG00000055883" 2.73484074940423 -0.290135892588017 0.763370304963033 0.320492551805936 0.44083642269413 FALSE "dmc1"
"18098" "ENSDARG00000094901" 241.292204520863 -0.290215327661503 0.22733233504251 0.179282007814441 0.277468359993103 FALSE "abcc6b.2"
"18099" "ENSDARG00000093350" 8.88026181463907 -0.290235649339636 0.644174075521667 0.445766036396032 0.56798923080742 FALSE "si:dkey-58f10.7"
"18100" "ENSDARG00000094577" 229.697117275956 -0.290261932836037 0.227183971799861 0.179035834138931 0.27711833565139 FALSE "cdc42se2"
"18101" "ENSDARG00000014626" 6586.97311834262 -0.290273478515206 0.167722808242618 0.075038436181395 0.133706868689919 FALSE "dlx3b"
"18102" "ENSDARG00000012125" 67.6271006020853 -0.290448591302738 0.342411770704453 0.340121409560205 0.461940012778355 FALSE "cnga1b"
"18103" "ENSDARG00000092439" 175.330594098485 -0.290453904016188 0.282223482484958 0.265786376466671 0.380379541621319 FALSE "BX005364.1"
"18104" "ENSDARG00000089799" 7.44029481984739 -0.290470683709966 0.659764595642569 0.438377586772558 0.560923220033242 FALSE "si:ch73-41e3.7"
"18106" "ENSDARG00000029043" 249.204146188164 -0.290625153155688 0.216122681425143 0.159374860981318 0.25183737588998 FALSE "nup42"
"18107" "ENSDARG00000058801" 2324.52417565932 -0.290669324038443 0.147706981927478 0.0444990084206045 0.08518052016441 FALSE "rev3l"
"18108" "ENSDARG00000084449" 12.2219193649344 -0.290671743144831 0.605921429128823 0.45456426443301 0.576280292661778 FALSE "CR936322.2"
"18109" "ENSDARG00000071361" 277.511996427127 -0.290684520810461 0.228042832188166 0.1799046305114 0.278223593362209 FALSE "si:ch211-197g15.10"
"18110" "ENSDARG00000093189" 85.4139491092473 -0.290791547663901 0.356840273521603 0.354241201983902 0.47679164988571 FALSE "BX571724.1"
"18111" "ENSDARG00000095123" 7.41775211846463 -0.29100449344097 0.655763626526687 0.439724438283195 0.562256948761814 FALSE "CU694808.1"
"18112" "ENSDARG00000029841" 76.0569561524196 -0.291044281469984 0.330182669068774 0.325626661673147 0.446302536043208 FALSE "tmprss9"
"18113" "ENSDARG00000008075" 18.3817022695474 -0.291110768163381 0.534397956017247 0.45233663057584 0.574379591832892 FALSE "illr4"
"18115" "ENSDARG00000095057" 36.2042746209094 -0.291225155446745 0.438130207142287 0.415757841987127 0.538756994797547 FALSE "si:dkey-103d23.3"
"18116" "ENSDARG00000087110" 134.284190656394 -0.291245353766756 0.265024778247362 0.23905593050193 0.349621507398456 FALSE "akna"
"18119" "ENSDARG00000054211" 272.353002835166 -0.291350473824621 0.226867992671336 0.176873510095883 0.274569308884972 FALSE "st8sia7.1"
"18121" "ENSDARG00000079326" 1611.97391523441 -0.291611484776474 0.154659830711827 0.056731897025722 0.105068763084013 FALSE "cabin1"
"18122" "ENSDARG00000081629" 3.17674451034622 -0.291725091212399 0.748892049033574 0.348179176722126 0.470323773784273 FALSE "dre-mir-7a-3"
"18123" "ENSDARG00000088813" 3.17674451034622 -0.291725091212399 0.748892049033574 0.348179176722126 0.470323773784273 FALSE "ppp1r3ab"
"18124" "ENSDARG00000081993" 15.5892040267162 -0.291760929109545 0.55446356644022 0.454264370972033 0.576090656190145 FALSE "BX248495.1"
"18125" "ENSDARG00000042929" 318.802929083961 -0.291869038911112 0.213150529884084 0.152251953750901 0.242770429651047 FALSE "tmem120b"
"18126" "ENSDARG00000013360" 438.241952135959 -0.292036381957178 0.193678467808256 0.116293589962003 0.194210645835249 FALSE "sh3gl3a"
"18128" "ENSDARG00000012600" 890.407971583695 -0.292163908353517 0.195143338910361 0.120346035936944 0.199821602862271 FALSE "si:dkey-97a13.6"
"18131" "ENSDARG00000061631" 2142.52471418605 -0.292320966213828 0.147083394199623 0.0423964993085972 0.0816485399180844 FALSE "fbxo11a"
"18132" "ENSDARG00000079656" 26.5290692713643 -0.292378753307917 0.492319159180928 0.4391276640619 0.56164945331436 FALSE "fam171a2b"
"18133" "ENSDARG00000044341" 149.507315441122 -0.292457969490425 0.280036046605379 0.259303416470993 0.372951483927771 FALSE "chst7"
"18134" "ENSDARG00000006899" 2130.097734598 -0.292548987289076 0.174950430354543 0.0868149701897877 0.151455922735358 FALSE "far1"
"18135" "ENSDARG00000091207" 22.1427208794019 -0.292573183419243 0.507411332026172 0.443841521527128 0.566057863504943 FALSE "mlnr"
"18137" "ENSDARG00000074919" 185.648028149547 -0.29267094155775 0.258977527036553 0.22724499530877 0.335711347891593 FALSE "BFSP1"
"18139" "ENSDARG00000055238" 251.437610465454 -0.29274500047458 0.258038087817091 0.224853921327679 0.332804951585139 FALSE "kif17"
"18142" "ENSDARG00000088825" 168.158985256571 -0.292765980044782 0.247236967052797 0.208672412396172 0.313478321100872 FALSE "citb"
"18144" "ENSDARG00000086173" 1277.11859884876 -0.292947926298491 0.153292330282519 0.0505326145801362 0.0950170961321136 FALSE "relb"
"18145" "ENSDARG00000021590" 913.807280192882 -0.293125568343553 0.173412851236574 0.0817188080669724 0.143842759900282 FALSE "magi2a"
"18146" "ENSDARG00000054202" 3.29100022231193 -0.293139848651809 0.753088203682767 0.338762419728233 0.460449815636614 FALSE "hbl4"
"18147" "ENSDARG00000094571" 81.2537507480944 -0.293198301595333 0.321761346244406 0.31253697205742 0.432514065907583 FALSE "CU652528.1"
"18149" "ENSDARG00000045944" 61.7778190649302 -0.293322852270585 0.355440733268554 0.348364356022466 0.470482132277855 FALSE "slc6a1a"
"18151" "ENSDARG00000014053" 286.414059029962 -0.293408781050595 0.232524351064541 0.183339912849859 0.282580165064138 FALSE "olfm1b"
"18153" "ENSDARG00000013430" 8859.0486315279 -0.293681601560733 0.431000736114446 0.405215490202152 0.528327139863908 FALSE "bhmt"
"18154" "ENSDARG00000033345" 605.521233688506 -0.29381488701889 0.181915817378792 0.0952732629485581 0.16377753003266 FALSE "cntln"
"18155" "ENSDARG00000043502" 1666.38316785587 -0.293981425683905 0.150062218384285 0.0452404813257966 0.0863976840157614 FALSE "ccdc124"
